entidad,record_id,record_type,source_sheet,source_row,project_id,project_name,project_name_raw,project_type,product_label,template_key,process,activity_type,task_id,task_name,task_hours,task_start_date,task_end_date,task_done,task_status,task_priority,task_owner,task_overdue,task_notes,template_task_key,meeting_id,meeting_name,meeting_date,meeting_time,meeting_type,meeting_status,meeting_attendees,meeting_notes,communication_id,communication_date,communication_time,communication_type,communication_result,communication_notes,invoice_id,invoice_name,invoice_amount,invoice_sent_date,invoice_due_date,invoice_status,invoice_notes,user_id,user_name,user_role,config_group,config_key,config_value,config_definition,metric_name,metric_value,raw_row_json,raw_formulas_json,project_template_key,template_relation_type,template_match_status,template_process_key,template_activity_key
tareas,TSK000733,task,✅Lista de Tareas,749,PRJ0043,Upwaresoft,Upwaresoft,Soporte,Implementado,support,Facturación electrónica,Actividad,TSK000733,Documento Facturación electronica: Formato e Instructivo con la IA,4.0,2026-06-02,2026-06-03,false,Hecho,Alto,Jhoec Camayo,N/A,,support:ACT-424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Upwaresoft"", ""C"": ""Documento Facturación electronica: Formato e Instructivo con la IA "", ""D"": ""4.0"", ""E"": ""46175.0"", ""F"": false, ""G"": ""46176.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000734,task,✅Lista de Tareas,750,PRJ0043,Upwaresoft,Upwaresoft,Soporte,Implementado,support,Firma electrónica,Actividad,TSK000734,Documento Firma electronica: Formato e Instructivo con la IA,4.0,2026-06-16,2026-06-03,false,Hecho,Alto,Jhoec Camayo,N/A,,support:ACT-425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Upwaresoft"", ""C"": ""Documento Firma electronica: Formato e Instructivo con la IA "", ""D"": ""4.0"", ""E"": ""46189.0"", ""F"": false, ""G"": ""46176.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000735,task,✅Lista de Tareas,751,PRJ0043,Upwaresoft,Upwaresoft,Soporte,Implementado,support,Documentación / Actas / Entrega,Actividad,TSK000735,"Diagrama de proceso, Mapa mental e instructivo de procesos IA: Esenciales",4.0,2026-06-04,2026-06-04,true,Hecho,Alto,Jhoec Camayo,N/A,,support:ACT-426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Upwaresoft"", ""C"": ""Diagrama de proceso, Mapa mental e instructivo de procesos IA: Esenciales "", ""D"": ""4.0"", ""E"": ""46177.0"", ""F"": true, ""G"": ""46177.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000736,task,✅Lista de Tareas,752,PRJ0043,Upwaresoft,Upwaresoft,Soporte,Implementado,support,Admisiones,Actividad,TSK000736,"Diagrama de proceso, Mapa mental e instructivo de procesos: Admisiones",1.0,2026-06-05,2026-06-09,true,Hecho,Alto,Jhoec Camayo,N/A,,support:ACT-427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Upwaresoft"", ""C"": ""Diagrama de proceso, Mapa mental e instructivo de procesos: Admisiones"", ""D"": ""1.0"", ""E"": ""46178.0"", ""F"": true, ""G"": ""46182.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000737,task,✅Lista de Tareas,753,PRJ0043,Upwaresoft,Upwaresoft,Soporte,Implementado,support,Documentación / Actas / Entrega,Actividad,TSK000737,"Diagrama de proceso, Mapa mental e instructivo de procesos: Adicionales (Bienestar, Extracurriculares, Bilioteca, Recursos fisicos)",8.0,2026-07-06,2026-07-10,false,En progreso,Alto,Jhoec Camayo,N/A,,support:ACT-428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Upwaresoft"", ""C"": ""Diagrama de proceso, Mapa mental e instructivo de procesos: Adicionales (Bienestar, Extracurriculares, Bilioteca, Recursos fisicos)"", ""D"": ""8.0"", ""E"": ""46209.0"", ""F"": false, ""G"": ""46213.0"", ""H"": ""En progreso"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000738,task,✅Lista de Tareas,754,PRJ0001,Academia MISI,Academia MISI,Implementación,Campuspack,implementation_campuspack,Pruebas / Auditoría,Actividad,TSK000738,Sesión de novedades de las pruebas integrales,1.0,2026-05-04,2026-05-04,true,Hecho,Alto,Carmen Donoso,N/A,,implementation_campuspack:ACT-178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Academia MISI"", ""C"": ""Sesión de novedades de las pruebas integrales"", ""D"": ""1.0"", ""E"": ""46146.0"", ""F"": true, ""G"": ""46146.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000739,task,✅Lista de Tareas,755,PRJ0042,Corp. Abraham Lincon,Corp. Abraham Lincon,Soporte,Schoolpack,support,Capacitación,Actividad,TSK000739,87587 - Capacitaciones Schoolpack: Sesión 1 Escenciales,2.0,2026-05-11,2026-05-11,true,Hecho,Medio,Sebastian Ballesteros,N/A,2pm a 4pm,support:ACT-429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp. Abraham Lincon"", ""C"": ""87587 - Capacitaciones Schoolpack: Sesión 1 Escenciales "", ""D"": ""2.0"", ""E"": ""46153.0"", ""F"": true, ""G"": ""46153.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Sebastian Ballesteros"", ""L"": ""2pm a 4pm""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000740,task,✅Lista de Tareas,756,PRJ0042,Corp. Abraham Lincon,Corp. Abraham Lincon,Soporte,Schoolpack,support,Financiero,Actividad,TSK000740,87587 - Capacitaciones Schoolpack: Sesión 2 Matriculas Web enfasis financiero,2.0,2026-05-13,2026-05-13,true,Hecho,Medio,Sebastian Ballesteros,N/A,2pm a 4pm,support:ACT-430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp. Abraham Lincon"", ""C"": ""87587 - Capacitaciones Schoolpack: Sesión 2 Matriculas Web enfasis financiero "", ""D"": ""2.0"", ""E"": ""46155.0"", ""F"": true, ""G"": ""46155.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Sebastian Ballesteros"", ""L"": ""2pm a 4pm""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000741,task,✅Lista de Tareas,757,PRJ0003,The English School,The English School,Soporte,Schoolpack,support,Desarrollos a la medida,Actividad,TSK000741,Documentación Desarrollo de la ficha medica,,2026-05-22,2026-05-22,true,Hecho,Alto,Jhoec Camayo,N/A,,support:ACT-431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""The English School"", ""C"": ""Documentación Desarrollo de la ficha medica "", ""E"": ""46164.0"", ""F"": true, ""G"": ""46164.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000742,task,✅Lista de Tareas,758,PRJ0003,The English School,The English School,Soporte,Schoolpack,support,Matrículas,Actividad,TSK000742,Modificación reportes de matricula (55% de avance),34.0,2026-05-14,2026-05-26,true,Hecho,Alto,Jhoec Camayo,N/A,,support:ACT-432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""The English School"", ""C"": ""Modificación reportes de matricula (55% de avance)"", ""D"": ""34.0"", ""E"": ""46156.0"", ""F"": true, ""G"": ""46168.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000743,task,✅Lista de Tareas,759,PRJ0043,Upwaresoft,Upwaresoft,Soporte,Implementado,support,Matrículas,Actividad,TSK000743,"Diagrama de proceso, Mapa mental e instructivo de procesos: Matriculas",1.0,2026-06-05,2026-06-09,true,Hecho,Alto,Jhoec Camayo,N/A,,support:ACT-433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Upwaresoft"", ""C"": ""Diagrama de proceso, Mapa mental e instructivo de procesos: Matriculas "", ""D"": ""1.0"", ""E"": ""46178.0"", ""F"": true, ""G"": ""46182.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000744,task,✅Lista de Tareas,760,PRJ0043,Upwaresoft,Upwaresoft,Soporte,Implementado,support,Académico,Actividad,TSK000744,"Diagrama de proceso, Mapa mental e instructivo de procesos: Valoraciones",1.0,2026-06-05,2026-06-09,true,Hecho,Alto,Jhoec Camayo,N/A,,support:ACT-434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Upwaresoft"", ""C"": ""Diagrama de proceso, Mapa mental e instructivo de procesos: Valoraciones "", ""D"": ""1.0"", ""E"": ""46178.0"", ""F"": true, ""G"": ""46182.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000745,task,✅Lista de Tareas,761,PRJ0003,The English School,The English School,Soporte,Schoolpack,support,Matrículas,Actividad,TSK000745,87560 - Pruebas de los reportes de matricula y entrega (Acta) PASO A PRODUCCIÓN,5.0,2026-05-26,2026-06-02,false,En progreso,Alto,Jhoec Camayo,N/A,,support:ACT-435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""The English School"", ""C"": ""87560 - Pruebas de los reportes de matricula y entrega (Acta) PASO A PRODUCCIÓN"", ""D"": ""5.0"", ""E"": ""46168.0"", ""F"": false, ""G"": ""46175.0"", ""H"": ""En progreso"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Jhoec Camayo""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000746,task,✅Lista de Tareas,762,PRJ0042,Corp. Abraham Lincon,Corp. Abraham Lincon,Soporte,Schoolpack,support,Matrículas,Actividad,TSK000746,87587 - Capacitaciones Schoolpack: Sesión 3 Gestión de matriculas web con firma electronica,2.0,2026-05-14,2026-05-14,true,Hecho,Medio,Sebastian Ballesteros,N/A, 2pm a 4pm,support:ACT-436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp. Abraham Lincon"", ""C"": ""87587 - Capacitaciones Schoolpack: Sesión 3 Gestión de matriculas web con firma electronica"", ""D"": ""2.0"", ""E"": ""46156.0"", ""F"": true, ""G"": ""46156.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Sebastian Ballesteros"", ""L"": "" 2pm a 4pm""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000747,task,✅Lista de Tareas,763,PRJ0041,Tecnológico de artes Débora Arango,Tecnológico de artes Débora Arango,Implementación,Campuspack,implementation_campuspack,Reuniones y coordinación,Actividad,TSK000747,Socialización Interfaz Contable Novasoft,2.0,2026-05-04,2026-05-04,true,Hecho,Alto,Sebastian Ballesteros,N/A,10am,implementation_campuspack:ACT-179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Tecnológico de artes Débora Arango"", ""C"": ""Socialización Interfaz Contable Novasoft"", ""D"": ""2.0"", ""E"": ""46146.0"", ""F"": true, ""G"": ""46146.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Sebastian Ballesteros"", ""L"": ""10am""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000748,task,✅Lista de Tareas,764,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Otros,Actividad,TSK000748,"3 modelos de certificados (UNITEC) editar, enviar para que no los aprueben",2.0,2026-05-05,2026-05-06,true,Hecho,Medio,Carmen Donoso,N/A,,implementation_campuspack:ACT-180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""3 modelos de certificados (UNITEC) editar, enviar para que no los aprueben"", ""D"": ""2.0"", ""E"": ""46147.0"", ""F"": true, ""G"": ""46148.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000749,task,✅Lista de Tareas,765,PRJ0025,Universidad de Envigado,Universidad de Envigado,Implementación,Campuspack,implementation_campuspack,Admisiones,Actividad,TSK000749,Recorrido completo del proceso de admisiones en Campuspack,2.0,2026-05-13,2026-05-13,true,Hecho,Alto,Carmen Donoso,N/A,"con Julian, 10:30am a 12",implementation_campuspack:ACT-181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Universidad de Envigado"", ""C"": ""Recorrido completo del proceso de admisiones en Campuspack"", ""D"": ""2.0"", ""E"": ""46155.0"", ""F"": true, ""G"": ""46155.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""con Julian, 10:30am a 12""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000750,task,✅Lista de Tareas,766,PRJ0025,Universidad de Envigado,Universidad de Envigado,Implementación,Campuspack,implementation_campuspack,Académico,Actividad,TSK000750,Sesión del proceso de Valoraciones,2.0,2026-05-14,2026-05-14,true,Hecho,Alto,Carmen Donoso,N/A,,implementation_campuspack:ACT-182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Universidad de Envigado"", ""C"": ""Sesión del proceso de Valoraciones"", ""D"": ""2.0"", ""E"": ""46156.0"", ""F"": true, ""G"": ""46156.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000751,task,✅Lista de Tareas,767,PRJ0003,The English School,The English School,Soporte,Schoolpack,support,Admisiones,Actividad,TSK000751,Documentación admisiones: Confirmar filtrados y ordenes SOLO LOS TRES FILTROS DE LA DOCUMENTACIÓN,1.0,2026-06-22,2026-07-28,true,Hecho,Facil,Carmen Donoso,,Esperando respuesta ,support:ACT-437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""The English School"", ""C"": ""Documentación admisiones: Confirmar filtrados y ordenes SOLO LOS TRES FILTROS DE LA DOCUMENTACIÓN "", ""D"": ""1.0"", ""E"": ""46195.0"", ""F"": true, ""G"": ""46231.0"", ""H"": ""Hecho"", ""I"": ""Facil"", ""K"": ""Carmen Donoso"", ""L"": ""Esperando respuesta ""}",{},support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000752,task,✅Lista de Tareas,768,PRJ0033,Binet,Binet,Soporte,Schoolpack,support,Matrículas,Actividad,TSK000752,"Capacitación documentos de matriculas (Estan haciendo cambio de marca, nombre) Hacia la mitad de septiembre",2.0,2026-09-14,,false,No iniciado,Medio,Carmen Donoso,N/A,,support:ACT-438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Binet"", ""C"": ""Capacitación documentos de matriculas (Estan haciendo cambio de marca, nombre) Hacia la mitad de septiembre "", ""D"": ""2.0"", ""E"": ""46279.0"", ""F"": false, ""H"": ""No iniciado"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": ""if(or(F768=TRUE,G768>0,H768=\""Done\"",isblank(E768)),\""N/A\"",if($B$5<=E768,\""N/A\"",\""Overdue\""))""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000753,task,✅Lista de Tareas,769,PRJ0033,Binet,Binet,Soporte,Schoolpack,support,Capacitación,Actividad,TSK000753,Capacitacion donde nos expliquen como se publican las calificaciones en shoolweb,2.0,2026-05-11,2026-05-11,true,Hecho,Medio,Carmen Donoso,N/A,,support:ACT-439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Binet"", ""C"": ""Capacitacion donde nos expliquen como se publican las calificaciones en shoolweb"", ""D"": ""2.0"", ""E"": ""46153.0"", ""F"": true, ""G"": ""46153.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000754,task,✅Lista de Tareas,770,PRJ0033,Binet,Binet,Soporte,Schoolpack,support,Capacitación,Actividad,TSK000754,Capacitación Publicación de boletines - Alfred Binet,2.0,2026-05-19,2026-05-19,true,Hecho,Medio,Carmen Donoso,N/A,9am,support:ACT-440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Binet"", ""C"": ""Capacitación Publicación de boletines - Alfred Binet"", ""D"": ""2.0"", ""E"": ""46161.0"", ""F"": true, ""G"": ""46161.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""9am""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000755,task,✅Lista de Tareas,771,PRJ0033,Binet,Binet,Soporte,Schoolpack,support,Acompañamiento / Seguimiento,Actividad,TSK000755,Acompañamiento Publicación de boletines - Alfred Binet,2.0,2026-06-09,2026-06-09,true,Hecho,Medio,Carmen Donoso,N/A,1pm,support:ACT-441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Binet"", ""C"": ""Acompañamiento Publicación de boletines - Alfred Binet"", ""D"": ""2.0"", ""E"": ""46182.0"", ""F"": true, ""G"": ""46182.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""1pm""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000756,task,✅Lista de Tareas,772,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Académico,Actividad,TSK000756,Sesión de revisión Configuración Academica,2.0,2026-05-19,2026-05-19,true,Hecho,Alto,Carmen Donoso,N/A,Y JHOEC,implementation_campuspack:ACT-183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Sesión de revisión Configuración Academica "", ""D"": ""2.0"", ""E"": ""46161.0"", ""F"": true, ""G"": ""46161.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""Y JHOEC""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000757,task,✅Lista de Tareas,773,PRJ0013,Aspaen,Aspaen,Soporte,Schoolpack,support,Acompañamiento / Seguimiento,Actividad,TSK000757,"87779 - Replicador MCC, Pasar a cotización (PENDIENTE APROBACION OSE´s)",2.0,2026-05-20,2026-05-29,true,Hecho,Medio,Carmen Donoso,N/A,,support:ACT-442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Aspaen"", ""C"": ""87779 - Replicador MCC, Pasar a cotización (PENDIENTE APROBACION OSE´s)"", ""D"": ""2.0"", ""E"": ""46162.0"", ""F"": true, ""G"": ""46171.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000758,task,✅Lista de Tareas,774,PRJ0031,Colegio Refous,Colegio Refous,Soporte,Schoolpack,support,Admisiones,Actividad,TSK000758,Sesión de revisión reportes de Admisiones,1.0,2026-05-25,2026-05-25,true,Hecho,Medio,Carmen Donoso,N/A,,support:ACT-443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Colegio Refous"", ""C"": ""Sesión de revisión reportes de Admisiones "", ""D"": ""1.0"", ""E"": ""46167.0"", ""F"": true, ""G"": ""46167.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000759,task,✅Lista de Tareas,775,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Documentación / Actas / Entrega,Actividad,TSK000759,Sylabus (Pendiente acta),2.0,2026-07-17,2026-08-10,true,Hecho,Alto,Carmen Donoso,N/A,,implementation_campuspack:ACT-184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Sylabus (Pendiente acta)"", ""D"": ""2.0"", ""E"": ""46220.0"", ""F"": true, ""G"": ""46244.0"", ""H"": ""Hecho"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000760,task,✅Lista de Tareas,776,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,Pruebas / Auditoría,Actividad,TSK000760,Sesión de revisión Personal PENDIENTE,2.0,2026-05-21,2026-05-21,false,En espera,Alto,Carmen Donoso,N/A,Y JHOEC,implementation_campuspack:ACT-185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""INPEC"", ""C"": ""Sesión de revisión Personal PENDIENTE"", ""D"": ""2.0"", ""E"": ""46163.0"", ""F"": false, ""G"": ""46163.0"", ""H"": ""En espera"", ""I"": ""Alto"", ""J"": ""N/A"", ""K"": ""Carmen Donoso"", ""L"": ""Y JHOEC""}","{""J"": """"}",implementation_campuspack,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
tareas,TSK000761,task,✅Lista de Tareas,777,PRJ0042,Corp. Abraham Lincon,Corp. Abraham Lincon,Soporte,Schoolpack,support,Otros,Actividad,TSK000761,Cierre de año - Corporación Abraham Lincon,2.0,2026-06-09,2026-06-09,true,Hecho,Medio,Sebastian Ballesteros,N/A,,support:ACT-444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""B"": ""Corp. Abraham Lincon"", ""C"": ""Cierre de año - Corporación Abraham Lincon"", ""D"": ""2.0"", ""E"": ""46182.0"", ""F"": true, ""G"": ""46182.0"", ""H"": ""Hecho"", ""I"": ""Medio"", ""J"": ""N/A"", ""K"": ""Sebastian Ballesteros""}","{""J"": ""if(or(F777=TRUE,G777>0,H777=\""Done\"",isblank(#REF!)),\""N/A\"",if($B$5<=#REF!,\""N/A\"",\""Overdue\""))""}",support,TASK_BELONGS_TO_PROJECT_TEMPLATE,HISTORICAL_TASK_BOUND_TO_PROJECT_TEMPLATE_NOT_TEMPLATE_ACTIVITY,,
